Cor,Placa,Marca,Ano,Kilometragem,Valor,Modelo,Categoria
Verde,9W-7467,Toyota,2017,134651.0,113356.0,Hilux,Super Esportivo
Verde,2A-5336,Mitsubishi,2010,56548.0,137462.0,HR-V,Esportivo
Azul,9V-2636,Lamborghini,2003,141436.0,863254.0,Ranger,Hatch
Preto,2V-5739,Ford,2023,16079.0,494064.0,Essenza SCV12,Super Esportivo
Branco,4B-6355,Toyota,2012,167232.0,287233.0,HR-V,Pick-up
Branco,8L-8126,Ferrari,2014,246707.0,712871.0,Creta,SUV
Vermelho,5B-4353,Mitsubishi,2020,133921.0,888111.0,458 Italia,SUV
Vermelho,6N-6610,Lamborghini,1993,91532.0,893349.0,F430,Pick-up
Verde,1F-6522,Toyota,2016,271870.0,450867.0,Fiesta Sedan,Sedan
Azul,3F-9607,Ferrari,1998,22323.0,816773.0,Tucson,Sedan
Preto,8J-4435,Ford,2017,199330.0,714017.0,Ranger,Esportivo
Vermelho,1J-9291,Toyota,2009,267994.0,178090.0,Cruze,Esportivo
Verde,3P-1975,Chevrolet,2011,293353.0,830414.0,Cruze,Sedan
Branco,4T-7993,Ferrari,2007,133520.0,214506.0,Eclipse GT,SUV
Azul,9T-4103,Ferrari,2009,86759.0,645996.0,Polo,Hatch
Branco,5L-3049,Ford,2011,258010.0,888861.0,Kicks,Super Esportivo
Preto,6A-4691,Ferrari,1997,31146.0,972863.0,Essenza SCV12,Esportivo
Vermelho,2Q-7073,Ford,2016,54934.0,73916.0,F12 Berlinetta,Pick-up
Vermelho,1W-5054,Lamborghini,2013,247090.0,645618.0,Gallardo,Sedan
Branco,7C-5089,Ford,2000,191491.0,410643.0,Hilux,Esportivo
Azul,2F-6494,Honda,2007,277977.0,759181.0,Huracan,Esportivo
Azul,3O-5540,Ford,2017,50349.0,474595.0,Urus,Sedan
Verde,1H-8729,Mitsubishi,2010,181587.0,825845.0,Cruze,SUV
Vermelho,5O-7902,Mitsubishi,2011,94014.0,355294.0,Uno,Esportivo
Preto,6Z-5500,Mitsubishi,2022,105595.0,739632.0,Tucson,SUV
Vermelho,5T-5394,Honda,2021,177374.0,383643.0,Fusion,Sedan
Vermelho,4M-3364,Lamborghini,1998,180343.0,141479.0,Tucson,Sedan
Preto,1L-6817,Mitsubishi,1991,194906.0,901986.0,Ranger,Esportivo
Branco,1E-1114,Toyota,2000,100840.0,657155.0,Corolla,Super Esportivo
Branco,9R-2802,Ford,1997,157976.0,70646.0,City,Sedan
Preto,2E-1665,Honda,2002,143435.0,660708.0,488 GTB,Hatch
Verde,4M-2512,Chevrolet,1990,294616.0,317665.0,Aventador,SUV
Preto,2L-7028,Ferrari,2008,240060.0,913276.0,Kicks,Pick-up
Vermelho,6J-3324,Ford,1995,66672.0,685894.0,Polo,SUV
Vermelho,8R-3303,Lamborghini,2004,246017.0,906492.0,Aventador,Pick-up
Branco,1A-8132,Ford,2000,174866.0,285693.0,City,Sedan
Preto,3T-1168,Lamborghini,1996,134599.0,761609.0,Creta,Super Esportivo
Preto,3B-1139,Chevrolet,1994,230369.0,407548.0,Essenza SCV12,Esportivo
Azul,6Z-4371,Ford,2003,225154.0,836599.0,S10,Pick-up
Verde,1T-2386,Ferrari,1990,123909.0,836739.0,Fiesta,SUV
Preto,2I-6354,Honda,2002,179467.0,342877.0,Tucson,Esportivo
Verde,2Q-7847,Mitsubishi,1995,144293.0,315627.0,C4 Cactus,Esportivo
Vermelho,6Z-4346,Ford,2004,23001.0,353352.0,Fiesta Sedan,Esportivo
Vermelho,8B-4786,Ferrari,2010,266915.0,541318.0,Eclipse GT,Hatch
Branco,4O-5580,Ford,2006,108378.0,558393.0,Cruze,Hatch
Verde,9P-9082,Honda,1995,235416.0,330595.0,Compass,Hatch
Preto,5S-5445,Lamborghini,2019,13078.0,733496.0,Golf,SUV
Branco,2X-3409,Honda,2015,276904.0,150743.0,Aventador SVJ,Hatch
Azul,5O-6382,Ford,2003,55749.0,987718.0,Portofino,Pick-up
Preto,7W-8243,Chevrolet,2013,252455.0,39244.0,Compass,Super Esportivo
Azul,4W-2046,Chevrolet,1995,173734.0,778890.0,Focus,Hatch
Vermelho,2E-6798,Mitsubishi,2014,174526.0,556328.0,F12 Berlinetta,SUV
Verde,4X-8619,Ferrari,2012,78095.0,125780.0,City,Pick-up
Vermelho,1E-4954,Ford,2001,201541.0,590900.0,Voyage,SUV
Branco,7U-9515,Chevrolet,2012,198179.0,490392.0,Gallardo,Hatch
Vermelho,9L-7493,Ferrari,1993,180121.0,349771.0,Golf,Hatch
Verde,9H-6526,Lamborghini,1999,66414.0,110273.0,Kicks,Hatch
Branco,5S-2983,Toyota,2008,2022.0,87899.0,Strada,SUV
Vermelho,3Y-7953,Ford,2005,197790.0,139668.0,Golf,Esportivo
Verde,4O-4936,Honda,2007,188859.0,38004.0,Fit,Sedan
Verde,9X-1125,Mitsubishi,2006,87780.0,462383.0,LaFerrari,Super Esportivo
Vermelho,8L-8268,Toyota,1992,240268.0,570131.0,Sian,Hatch
Preto,4A-4827,Chevrolet,2003,134414.0,294265.0,F430,SUV
Preto,3X-3296,Ford,1992,227406.0,305886.0,488 Pista,SUV
Azul,2N-1006,Honda,1999,269094.0,236564.0,Tucson,SUV
Azul,4E-6489,Honda,2006,80570.0,184629.0,Urus,SUV
Branco,5K-3393,Chevrolet,1995,184934.0,626157.0,Voyage,Super Esportivo
Verde,7Z-1044,Honda,2003,288931.0,429371.0,Strada,SUV
Preto,2L-9104,Ford,2006,175439.0,164831.0,Kicks,Pick-up
Verde,4J-4934,Chevrolet,1992,36455.0,944721.0,Aventador SVJ,Pick-up
Preto,3W-9268,Mitsubishi,2002,298156.0,118660.0,458 Italia,Super Esportivo
Preto,4O-5358,Chevrolet,2021,277464.0,859762.0,City,Hatch
Branco,4L-5337,Lamborghini,2017,231602.0,449128.0,Cruze,SUV
Vermelho,4X-5430,Honda,2013,255709.0,878052.0,Aventador,SUV
Verde,9S-3616,Honda,2011,256719.0,860374.0,Cruze,Hatch
Branco,4Y-5279,Toyota,1991,167173.0,824589.0,Civic,Pick-up
Azul,2J-8171,Toyota,2013,157224.0,327525.0,Huracan,Sedan
Azul,9W-4945,Toyota,1993,138841.0,542002.0,Fit,Sedan
Azul,4Q-5751,Toyota,1993,76517.0,640260.0,C4 Cactus,Sedan
Verde,4A-6236,Chevrolet,2006,275863.0,280390.0,Reventón,Pick-up
Verde,9Q-6193,Lamborghini,2006,152728.0,58514.0,Onix,Super Esportivo
Azul,4N-2373,Mitsubishi,2012,297051.0,827435.0,Duster,Pick-up
Preto,1M-3723,Lamborghini,2020,88010.0,991265.0,Cruze,Super Esportivo
Verde,4P-2100,Ferrari,2001,118524.0,220278.0,F430,Sedan
Vermelho,8J-1064,Lamborghini,1994,199899.0,626648.0,Kicks,Pick-up
Azul,5A-8311,Lamborghini,2021,251760.0,363666.0,Hilux,Esportivo
Azul,7D-8591,Honda,2019,257085.0,631472.0,Duster,Super Esportivo
Branco,8I-8657,Honda,2005,171441.0,670036.0,Urus,SUV
Azul,2Z-6082,Mitsubishi,2012,205862.0,364943.0,Huracan,Esportivo
Vermelho,7N-6892,Chevrolet,2007,162785.0,328733.0,Aventador SVJ,SUV
Verde,6R-2096,Chevrolet,2020,29916.0,630343.0,Palio,SUV
Azul,9K-5276,Mitsubishi,1993,60137.0,404824.0,Sian,Pick-up
Azul,4Z-2957,Honda,2006,87951.0,559097.0,Duster,SUV
Preto,6U-6366,Honda,2009,258487.0,263031.0,C4 Cactus,Super Esportivo
Verde,9I-4988,Lamborghini,2001,273721.0,995422.0,Voyage,Pick-up
Vermelho,2V-9254,Chevrolet,2010,168203.0,764277.0,Onix,Esportivo
Branco,7A-8192,Mitsubishi,2003,21969.0,981640.0,City,Sedan
Branco,7X-4453,Honda,2015,262374.0,696712.0,Golf,Sedan
Vermelho,3R-3346,Honda,1992,212751.0,532669.0,Strada,Pick-up
Verde,1K-3124,Toyota,2015,252972.0,139355.0,Strada,Super Esportivo
Azul,2R-5219,Mitsubishi,1994,52891.0,870858.0,City,SUV
Vermelho,4H-4358,Mitsubishi,2013,214261.0,546676.0,Uno,Hatch
Branco,5B-1424,Mitsubishi,2023,214570.0,402597.0,F12 Berlinetta,Sedan
Vermelho,1B-4356,Ford,1993,85531.0,690568.0,F12 Berlinetta,Super Esportivo
Branco,1X-7364,Chevrolet,2015,3066.0,315894.0,F430,SUV
Verde,5E-1584,Mitsubishi,2021,31852.0,924990.0,Kicks,Sedan
Vermelho,6V-5658,Mitsubishi,1993,198335.0,126400.0,Renegade,Hatch
Preto,8X-5512,Ferrari,2002,96004.0,793636.0,Voyage,Super Esportivo
Azul,2W-6816,Lamborghini,1996,185706.0,172291.0,HR-V,Sedan
Preto,9B-6852,Ford,2017,78114.0,661766.0,Eclipse GT,Esportivo
Preto,6E-9645,Lamborghini,2018,96457.0,343816.0,Fusion,Pick-up
Preto,3G-5445,Lamborghini,2020,113799.0,386984.0,Hilux,Sedan
Azul,3R-3300,Mitsubishi,2007,134104.0,113724.0,812 GTS,Esportivo
Verde,5A-2144,Ford,1991,198624.0,928851.0,Civic,Sedan
Vermelho,4I-3668,Toyota,1992,153333.0,902361.0,Aventador,Sedan
Verde,9E-9564,Honda,1995,80078.0,80470.0,Sian,Super Esportivo
Azul,7A-3701,Ferrari,2008,127738.0,480401.0,Eclipse GT,Super Esportivo
Preto,1T-5636,Mitsubishi,2007,283521.0,620167.0,Tucson,Sedan
Azul,4Y-7877,Chevrolet,2009,91112.0,899717.0,Palio,Super Esportivo
Preto,2U-6004,Ferrari,2020,27641.0,775490.0,Fit,Esportivo
Preto,6E-4624,Ferrari,2008,19829.0,271944.0,Gallardo,Esportivo
Verde,5L-2809,Ford,2019,9071.0,659250.0,Tiguan,Esportivo
Azul,9R-9756,Chevrolet,1998,63934.0,800413.0,Voyage,Sedan
Azul,8M-3915,Mitsubishi,1992,198373.0,961944.0,Renegade,Super Esportivo
Preto,7H-6959,Ferrari,2014,275884.0,223332.0,Gallardo,Super Esportivo
Vermelho,2N-6769,Ford,1991,11494.0,601919.0,488 Pista,Hatch
Verde,2K-5347,Lamborghini,2011,136749.0,974346.0,California T,Hatch
Verde,6M-5862,Ferrari,2021,199282.0,83101.0,Ranger,Esportivo
Verde,5B-6690,Chevrolet,2008,148882.0,323850.0,California T,Esportivo
Vermelho,7D-5651,Chevrolet,2014,28231.0,739924.0,Fit,Esportivo
Vermelho,5X-6660,Chevrolet,2018,59160.0,134733.0,Tiguan,Pick-up
Preto,6P-4294,Ferrari,1997,41930.0,736406.0,488 Pista,Pick-up
Preto,8X-6131,Chevrolet,2013,24230.0,196535.0,California T,Hatch
Preto,7C-2731,Ford,2009,298247.0,561663.0,Hilux,Pick-up
Vermelho,8R-9064,Honda,2001,17561.0,766699.0,F430,Esportivo
Branco,5V-6822,Ford,2014,3589.0,279193.0,C4 Cactus,Esportivo
Azul,3O-8957,Ford,1992,113362.0,697621.0,488 Pista,Super Esportivo
Azul,2O-8176,Mitsubishi,1996,283565.0,408735.0,Uno,Hatch
Branco,7D-4892,Lamborghini,2021,16921.0,640907.0,812 GTS,Hatch
Verde,9D-8029,Mitsubishi,2014,6299.0,952091.0,Eclipse GT,Super Esportivo
Vermelho,4L-3630,Toyota,2001,151181.0,75249.0,Fusion,Super Esportivo
Verde,2T-3246,Ferrari,2003,109969.0,832307.0,812 GTS,SUV
Preto,6G-2052,Lamborghini,2017,153562.0,417563.0,Cruze,Hatch
Azul,1V-8100,Mitsubishi,2011,212753.0,773747.0,488 Pista,Sedan
Verde,1Z-6041,Chevrolet,2004,283857.0,124057.0,Gallardo,Esportivo
Vermelho,3R-5243,Ford,2011,224513.0,295228.0,Golf,Hatch
Azul,7Y-8366,Toyota,2001,275133.0,326192.0,Fusion,Esportivo
Branco,8W-9742,Toyota,2019,66314.0,519081.0,Renegade,Hatch
Verde,1O-9967,Toyota,2016,250435.0,379385.0,F8 Tributo,Sedan
Azul,7R-8275,Lamborghini,1995,145252.0,45497.0,458 Italia,Super Esportivo
Vermelho,6J-4752,Ford,2000,192241.0,595152.0,Uno,Sedan
Vermelho,2M-2959,Toyota,2004,79434.0,686580.0,488 Pista,Pick-up
Branco,9O-5020,Honda,2020,63215.0,76465.0,HR-V,Sedan
Azul,3I-8401,Toyota,2021,52140.0,588717.0,Focus,Super Esportivo
Preto,8W-9424,Ferrari,2004,150863.0,797501.0,Portofino,Esportivo
Vermelho,2Z-5124,Honda,2009,272203.0,127537.0,488 Pista,Esportivo
Branco,1B-3614,Honda,2022,291643.0,954433.0,812 GTS,Hatch
Verde,9D-8685,Toyota,1996,147806.0,13422.0,Tucson,Hatch
Preto,8W-4462,Lamborghini,1992,71246.0,851024.0,Kicks,Pick-up
Azul,5J-4647,Toyota,1996,170774.0,544785.0,Tiguan,Sedan
Vermelho,7B-5220,Chevrolet,2020,112147.0,532123.0,Essenza SCV12,Pick-up
Preto,6D-2788,Mitsubishi,1990,171433.0,151424.0,Creta,Esportivo
Branco,3S-2669,Mitsubishi,2018,242698.0,548849.0,Aventador,Sedan
Preto,9O-2371,Toyota,1999,163521.0,538593.0,Hilux,Sedan
Preto,8Y-4453,Lamborghini,2000,239232.0,798132.0,S10,Sedan
Vermelho,8O-4246,Honda,2001,235991.0,360690.0,Tiguan,Sedan
Preto,9X-4239,Honda,2020,48151.0,409941.0,California T,Pick-up
Azul,3M-1447,Toyota,2014,152617.0,570253.0,Huracan,Super Esportivo
Vermelho,5E-8977,Toyota,2021,292872.0,430043.0,S10,Pick-up
Vermelho,1R-5549,Honda,2008,23372.0,295974.0,Strada,Pick-up
Preto,1K-8992,Ford,1995,275417.0,903457.0,Hilux,Esportivo
Branco,9H-9404,Ferrari,2014,264640.0,60532.0,City,Sedan
Vermelho,3Y-6396,Mitsubishi,1999,122078.0,567262.0,Eclipse GT,Pick-up
Vermelho,9I-5560,Honda,1994,132544.0,65655.0,Cruze,Esportivo
Azul,1E-6318,Lamborghini,2008,119060.0,411033.0,Focus,Sedan
Azul,7H-8765,Toyota,2005,258610.0,497982.0,Ranger,Hatch
Vermelho,7F-2825,Toyota,2004,286639.0,515798.0,Compass,SUV
Preto,7Z-1491,Ferrari,1994,179707.0,610169.0,Strada,SUV
Branco,5H-6569,Chevrolet,2011,224749.0,81500.0,Sian,Hatch
Azul,6K-1707,Ferrari,2002,23894.0,651889.0,LaFerrari,Hatch
Verde,5Q-7124,Toyota,2016,144988.0,758440.0,Huracan,Esportivo
Verde,7T-1547,Honda,2012,140427.0,260924.0,F430,Pick-up
Vermelho,1J-6126,Lamborghini,2014,171775.0,944149.0,Gallardo,Esportivo
Branco,3J-7207,Ford,2015,153418.0,969800.0,458 Italia,Esportivo
Preto,5I-9845,Lamborghini,2012,57823.0,617703.0,Ranger,Hatch
Vermelho,2X-9026,Mitsubishi,2011,278158.0,81431.0,Gallardo,Pick-up
Preto,8L-4733,Ford,2013,269276.0,464089.0,Urus,Esportivo
Vermelho,6Z-5905,Mitsubishi,2018,128568.0,445285.0,C4 Cactus,Hatch
Preto,2P-6863,Chevrolet,2020,261559.0,85818.0,Sian,SUV
Azul,3N-4773,Toyota,2008,273367.0,205264.0,Uno,Esportivo
Preto,8H-9702,Honda,2009,33983.0,389414.0,812 Superfast,Sedan
Vermelho,9W-7246,Lamborghini,2011,39778.0,165386.0,812 GTS,Sedan
Verde,3R-7007,Chevrolet,2011,36790.0,216179.0,Corolla,Esportivo
Verde,1E-3163,Lamborghini,2022,6595.0,727675.0,Essenza SCV12,Esportivo
Verde,2A-9284,Lamborghini,1993,52195.0,705801.0,S10,Pick-up
Preto,5L-7071,Lamborghini,1998,262638.0,349125.0,458 Italia,Esportivo
Preto,7X-8108,Honda,2023,272432.0,808075.0,Strada,Pick-up
Verde,6N-3118,Ford,2020,136490.0,216018.0,458 Italia,Sedan
Branco,1S-2955,Mitsubishi,2011,83848.0,290831.0,City,SUV
Branco,4A-5428,Chevrolet,2010,25239.0,316437.0,458 Italia,Super Esportivo
Azul,4O-9355,Honda,2006,265560.0,606784.0,Creta,Hatch
Azul,9K-4026,Honda,2008,229548.0,480145.0,Golf,Sedan
Preto,7J-2457,Ferrari,1995,209497.0,123783.0,Civic,SUV
Azul,3B-2619,Mitsubishi,2016,45457.0,345273.0,812 Superfast,Super Esportivo
Branco,7S-5646,Ferrari,1996,171076.0,876446.0,City,Sedan
Preto,6P-3980,Lamborghini,2009,42382.0,762614.0,Tucson,Pick-up
Verde,4G-7440,Lamborghini,2013,21750.0,713026.0,Kicks,Pick-up
Preto,8T-6277,Mitsubishi,1999,270240.0,116566.0,F430,SUV
Preto,8L-4874,Mitsubishi,2016,260086.0,454134.0,458 Speciale,Esportivo
Azul,3R-2376,Ford,2007,153416.0,47479.0,Gallardo,Esportivo
Azul,2H-1237,Ford,2007,38140.0,661927.0,488 GTB,Sedan
Preto,4F-1880,Lamborghini,2014,161017.0,193799.0,C4 Cactus,Pick-up
Vermelho,9P-9288,Honda,2023,141439.0,350496.0,Urus,Pick-up
Azul,5Q-8000,Ford,2003,270974.0,863278.0,Ranger,SUV
Azul,9J-6056,Chevrolet,1998,208601.0,788074.0,S10,SUV
Preto,9O-3996,Toyota,1996,237737.0,267950.0,488 GTB,Hatch
Azul,7X-7919,Ferrari,2010,295894.0,566485.0,Essenza SCV12,Super Esportivo
Preto,5P-9441,Ferrari,2000,123098.0,570112.0,A3,Sedan
Preto,6H-9423,Toyota,2013,108281.0,14884.0,Compass,Esportivo
Vermelho,3W-1482,Honda,1994,21421.0,274917.0,Sian,Esportivo
Verde,1J-6617,Chevrolet,2008,109081.0,292963.0,488 Pista,Sedan
Azul,8O-3783,Ford,2010,152111.0,502617.0,Urus,Esportivo
Preto,6V-4729,Lamborghini,2023,68966.0,319994.0,Eclipse GT,Esportivo
Verde,9Z-4440,Chevrolet,1997,202716.0,238426.0,Fusion,Esportivo
Branco,6Z-5410,Ford,2017,199016.0,408108.0,Renegade,Hatch
Verde,7X-9017,Lamborghini,1991,181768.0,703109.0,Fiesta,Sedan
Verde,3O-9022,Lamborghini,2006,253989.0,184188.0,Fusion,Hatch
Preto,4A-6258,Ferrari,2014,127477.0,551153.0,812 GTS,Esportivo
Preto,7M-6377,Toyota,1999,76318.0,538311.0,S10,Pick-up
Verde,8U-6594,Chevrolet,2007,88636.0,79138.0,Fit,Hatch
Azul,3Z-1927,Honda,2018,27605.0,170432.0,Huracan,SUV
Preto,7K-9356,Honda,2004,33589.0,429980.0,Kicks,SUV
Branco,9L-5995,Chevrolet,2012,35262.0,101881.0,488 Pista,Esportivo
Preto,7E-8081,Toyota,1998,80960.0,484477.0,Tucson,Sedan
Verde,1M-5509,Honda,1995,77191.0,578948.0,Compass,SUV
Vermelho,6I-9147,Toyota,2020,83184.0,123736.0,Palio,Pick-up
Preto,4T-1525,Honda,2011,241228.0,564623.0,Ranger,Hatch
Preto,2K-5305,Ferrari,2010,17447.0,85685.0,Kicks,Super Esportivo
Verde,9L-7525,Ferrari,2001,30656.0,971168.0,Compass,Esportivo
Azul,2K-6078,Honda,1990,53062.0,444580.0,Tiguan,Super Esportivo
Preto,2X-6767,Lamborghini,2013,221081.0,326504.0,Kicks,Esportivo
Vermelho,9O-1398,Toyota,2003,233212.0,508949.0,Aventador,Super Esportivo
Vermelho,5N-5759,Chevrolet,2018,214404.0,408637.0,Compass,SUV
Branco,3Q-8952,Mitsubishi,2011,75343.0,148237.0,Gallardo,SUV
Verde,5P-1655,Toyota,2005,8723.0,63761.0,Cruze,Esportivo
Azul,4Z-8042,Ford,1996,31359.0,147859.0,Civic,Sedan
Vermelho,8G-4815,Ferrari,2003,11616.0,291370.0,Gallardo,Hatch
Azul,9P-6738,Lamborghini,2007,208566.0,55947.0,458 Italia,Hatch
Vermelho,7R-7563,Chevrolet,2012,205417.0,274378.0,Polo,Hatch
Verde,3X-5560,Chevrolet,1997,283752.0,975371.0,Focus,Hatch
Verde,1J-9538,Mitsubishi,2007,169578.0,792585.0,812 Superfast,Hatch
Verde,9B-7900,Ferrari,2007,220736.0,31913.0,LaFerrari,Super Esportivo
Preto,7S-2598,Ford,2012,22597.0,286972.0,Strada,Sedan
Vermelho,4N-3041,Honda,1994,211047.0,893936.0,Strada,Esportivo
Verde,6Z-1655,Chevrolet,2011,118308.0,207074.0,California T,Hatch
Preto,3F-7401,Mitsubishi,2010,260877.0,829208.0,Essenza SCV12,SUV
Vermelho,3U-7205,Ford,2009,214946.0,599519.0,A3,Hatch
Preto,7X-8842,Mitsubishi,2012,118306.0,486084.0,458 Speciale,Hatch
Azul,6V-7049,Honda,1992,143180.0,699713.0,Urus,SUV
Verde,1Z-8849,Lamborghini,2019,202405.0,701479.0,A3,Super Esportivo
Vermelho,8O-6435,Ford,2000,77428.0,440521.0,Portofino,SUV
Azul,5N-3903,Toyota,2004,174848.0,150428.0,Urus,Hatch
Preto,9V-7954,Lamborghini,2001,185248.0,53839.0,Essenza SCV12,Pick-up
Vermelho,8H-2284,Chevrolet,2011,176539.0,105088.0,F8 Tributo,Sedan
Preto,2Z-2921,Mitsubishi,1997,59157.0,798227.0,HR-V,Sedan
Azul,4X-8791,Chevrolet,1993,237713.0,231803.0,Kicks,Pick-up
Verde,8B-6906,Lamborghini,2009,87566.0,755739.0,F12 Berlinetta,Pick-up
Verde,1K-2706,Ferrari,2002,48987.0,154680.0,488 Pista,Esportivo
Verde,1S-2630,Honda,2012,281512.0,89386.0,Fusion,Esportivo
Azul,5V-7775,Ford,2012,152471.0,933676.0,Creta,Hatch
Verde,9H-6933,Ford,2022,185855.0,688997.0,Hilux,Pick-up
Vermelho,9B-7498,Lamborghini,1996,215203.0,101857.0,488 GTB,Sedan
Vermelho,6V-9861,Honda,2010,220060.0,873184.0,812 GTS,Super Esportivo
Branco,8W-9187,Honda,2008,117613.0,574736.0,458 Italia,Super Esportivo
Verde,1L-6920,Honda,2016,116328.0,942945.0,C4 Cactus,Esportivo
Vermelho,9S-4533,Toyota,2012,32428.0,907400.0,Aventador SVJ,Pick-up
Azul,8E-6660,Lamborghini,2012,30702.0,821733.0,Gallardo,Pick-up
Vermelho,4D-5584,Mitsubishi,2000,194851.0,261960.0,City,Super Esportivo
Verde,2I-7984,Ferrari,1994,144323.0,569998.0,Hilux,Hatch
Verde,3W-7863,Ford,2011,120475.0,721315.0,812 GTS,Esportivo
Verde,2O-2476,Honda,2010,261281.0,879429.0,Aventador,Pick-up
Preto,9C-2446,Ford,2011,251500.0,405592.0,Uno,SUV
Vermelho,4W-3384,Mitsubishi,1993,161087.0,997906.0,Tiguan,Hatch
Branco,5O-1283,Honda,2020,148933.0,523162.0,Essenza SCV12,Pick-up
Vermelho,9M-7031,Chevrolet,2016,128093.0,759931.0,Corolla,Hatch
Azul,9Q-5059,Toyota,1999,264566.0,939724.0,LaFerrari,Super Esportivo
Verde,8P-7556,Toyota,2010,147348.0,255779.0,Polo,Sedan
Verde,3S-5068,Ferrari,2013,4503.0,206490.0,California T,Hatch
Azul,1T-9862,Ford,2003,133709.0,103622.0,Uno,Sedan
Verde,9V-5360,Toyota,1990,256617.0,709921.0,Fit,Sedan
Branco,6Z-5197,Mitsubishi,2015,111218.0,194139.0,Urus,SUV
Azul,4Y-9377,Mitsubishi,2007,103478.0,914954.0,812 Superfast,Esportivo
Preto,8N-7481,Chevrolet,2002,39461.0,607129.0,Ranger,Sedan
Vermelho,3H-2199,Lamborghini,1991,184407.0,911814.0,Fusion,Pick-up
Azul,9O-5064,Chevrolet,1994,41393.0,895579.0,Ranger,SUV
Verde,1Y-1412,Ferrari,1998,226883.0,130710.0,Eclipse GT,Sedan
Branco,8S-2999,Ferrari,2006,154605.0,282758.0,Duster,Esportivo
Preto,8D-2122,Toyota,2018,64567.0,499226.0,F430,Sedan
Azul,2X-1684,Toyota,1993,125254.0,694784.0,Duster,Super Esportivo
Azul,6H-1423,Chevrolet,2018,274093.0,132415.0,Palio,SUV
Branco,7I-8490,Lamborghini,2019,235328.0,272004.0,Duster,SUV
Branco,4N-2396,Ferrari,1992,154382.0,213472.0,Renegade,Esportivo
Verde,3G-9833,Mitsubishi,2021,66598.0,661343.0,Palio,Sedan
Verde,2S-3351,Chevrolet,2004,150393.0,696819.0,C4 Cactus,Sedan
Azul,4Z-9114,Lamborghini,2018,237817.0,477589.0,Reventón,Pick-up
Verde,4J-6234,Toyota,2017,50607.0,737588.0,Kicks,Pick-up
Branco,5Q-5269,Toyota,1999,225581.0,131640.0,Golf,Hatch
Preto,5I-6138,Ferrari,1993,24566.0,742126.0,Tiguan,Esportivo
Branco,1M-6667,Ferrari,2021,229446.0,35891.0,458 Italia,SUV
Azul,1D-6613,Lamborghini,1997,268334.0,550524.0,Urus,SUV
Branco,3J-3340,Chevrolet,2021,260076.0,798566.0,Tucson,Pick-up
Azul,2I-8453,Ferrari,2005,113777.0,23099.0,Essenza SCV12,SUV
Verde,3V-8649,Chevrolet,2006,186582.0,951236.0,C4 Cactus,Hatch
Azul,6T-7878,Lamborghini,2006,18149.0,567007.0,Golf,Super Esportivo
Preto,7P-6037,Honda,1993,26088.0,145656.0,Corolla,Esportivo
Vermelho,2T-6807,Mitsubishi,1996,77850.0,101759.0,Fusion,Esportivo
Azul,5U-3822,Chevrolet,2018,103399.0,528518.0,Strada,Sedan
Verde,3C-9210,Honda,2015,32175.0,49338.0,LaFerrari,Esportivo
Preto,9B-3435,Honda,1994,209811.0,701051.0,Essenza SCV12,Esportivo
Branco,1A-3844,Ford,2021,173747.0,256500.0,Fiesta,Super Esportivo
Verde,8R-8522,Ferrari,1993,150475.0,517623.0,S10,Super Esportivo
Vermelho,3V-8815,Ford,2014,63571.0,537683.0,Essenza SCV12,SUV
Azul,6Y-1229,Ford,1997,211321.0,341911.0,Essenza SCV12,SUV
Preto,8T-7364,Lamborghini,2015,15086.0,451583.0,Compass,Super Esportivo
Verde,7E-5099,Mitsubishi,1990,2362.0,175007.0,Polo,Hatch
Vermelho,8K-6678,Honda,2023,152755.0,132422.0,F8 Tributo,Esportivo
Azul,8B-5543,Lamborghini,1995,249016.0,971278.0,LaFerrari,Sedan
Branco,5S-3731,Chevrolet,2012,69848.0,636010.0,Reventón,Esportivo
Branco,1H-6741,Ferrari,2010,69503.0,939047.0,458 Speciale,SUV
Branco,3Q-2503,Chevrolet,1991,54739.0,169410.0,Fiesta Sedan,Pick-up
Verde,1J-4421,Toyota,2022,279767.0,368626.0,Onix,Esportivo
Azul,4P-7866,Ferrari,1995,88548.0,308543.0,California T,Pick-up
Vermelho,7B-5371,Ford,1998,118568.0,25832.0,Strada,Esportivo
Preto,1Q-5018,Mitsubishi,2009,179935.0,889894.0,Polo,Sedan
Verde,8P-2092,Chevrolet,2013,74496.0,513424.0,Essenza SCV12,Esportivo
Verde,1W-2964,Ford,2017,76151.0,338254.0,Onix,Esportivo
Verde,9T-6797,Lamborghini,2010,164912.0,966016.0,Gallardo,Esportivo
Preto,6M-3105,Lamborghini,2010,294180.0,632282.0,Creta,SUV
Azul,4R-9891,Chevrolet,1990,117871.0,89892.0,Reventón,Pick-up
Branco,9R-8705,Chevrolet,2001,204290.0,574683.0,Essenza SCV12,SUV
Branco,8J-1219,Toyota,2001,211703.0,305675.0,Ranger,Hatch
Branco,1B-9410,Lamborghini,2022,259239.0,612100.0,Tiguan,Super Esportivo
Verde,9Q-5578,Honda,2016,214045.0,688722.0,Eclipse GT,Super Esportivo
Azul,1C-9293,Lamborghini,2017,145249.0,725006.0,Aventador SVJ,Sedan
Azul,5A-4202,Lamborghini,1999,156324.0,115100.0,LaFerrari,Hatch
Vermelho,2J-6182,Toyota,1994,132000.0,684699.0,Huracan,SUV
